date;close
2021-03-02;103.22400
2021-03-01;103.48300
2021-02-26;101.095497
2021-02-25;100.79750
2021-02-24;104.19050
2021-02-23;103.0059967
2021-02-22;102.71300
2021-02-19;104.44050
2021-02-18;105.29050
2021-02-17;105.93100
2021-02-16;105.53500
2021-02-12;104.75150
2021-02-11;104.4375
2021-02-10;104.32400
2021-02-09;103.76950
2021-02-08;104.22600
2021-02-05;104.44150
2021-02-04;102.68150
2021-02-03;102.94400
2021-02-02;95.95600
2021-02-01;94.65350
2021-01-29;91.36800
2021-01-28;92.66000
2021-01-27;90.94700
2021-01-26;95.39750
2021-01-25;94.71400
2021-01-22;94.62800
2021-01-21;94.20750
2021-01-20;94.0035019
2021-01-19;89.22350
2021-01-15;86.38100
2021-01-14;86.54600
2021-01-13;87.36250
2021-01-12;86.87150
2021-01-11;87.81450
2021-01-08;89.89150
2021-01-07;88.71700
2021-01-06;86.14400
2021-01-05;87.0025024
2021-01-04;86.30650
2020-12-31;87.63200
2020-12-30;86.8125
2020-12-29;87.88800
2020-12-28;88.69800
2020-12-24;86.70800
2020-12-23;86.41150
2020-12-22;86.011002
2020-12-21;86.72800
2020-12-18;86.31100
2020-12-17;87.025497
2020-12-16;87.85950
2020-12-15;88.054001
2020-12-14;87.61300
2020-12-11;88.74000
2020-12-10;88.38250
2020-12-09;88.89300
2020-12-08;90.56650
2020-12-07;90.85150
2020-12-04;91.18800
2020-12-03;91.092003
2020-12-02;91.24850
2020-12-01;89.76800
2020-11-30;87.72000
2020-11-27;89.35100
2020-11-25;88.20650
2020-11-24;88.19500
2020-11-23;86.37800
2020-11-20;86.81900
2020-11-19;87.92850
2020-11-18;87.031998
2020-11-17;88.083000
2020-11-16;88.70150
2020-11-13;88.61300
2020-11-12;87.14100
2020-11-11;87.36150
2020-11-10;86.88600
2020-11-09;88.070999
2020-11-06;87.98650
2020-11-05;88.125
2020-11-04;87.29250
2020-11-03;82.28300
2020-11-02;81.21600
2020-10-30;80.80550
2020-10-29;77.84400
2020-10-28;75.54000
2020-10-27;79.94400
2020-10-26;79.21450
2020-10-23;81.64900
2020-10-22;80.33300
2020-10-21;79.29950
2020-10-20;77.55400
2020-10-19;76.49750
2020-10-16;78.38500
2020-10-15;77.77350
2020-10-14;78.17200
2020-10-13;78.35350
2020-10-12;78.22950
2020-10-09;75.52250
2020-10-08;74.17150
2020-10-07;72.95700
2020-10-06;72.55100
2020-10-05;74.14150
2020-10-02;72.78000
2020-10-01;74.39500
2020-09-30;73.28000
2020-09-29;73.30100
2020-09-28;72.93300
2020-09-25;71.95300
2020-09-24;71.14300
2020-09-23;70.46950
2020-09-22;72.99100
2020-09-21;71.50700
2020-09-18;72.55450
2020-09-17;74.35200
2020-09-16;75.60450
2020-09-15;76.75600
2020-09-14;75.44150
2020-09-11;75.78800
2020-09-10;76.30250
2020-09-09;77.36150
2020-09-08;76.18000
2020-09-04;79.060501
2020-09-03;81.47550
2020-09-02;85.86950
2020-09-01;82.75400
2020-08-31;81.47650
2020-08-28;81.97150
2020-08-27;81.42600
2020-08-26;82.20650
2020-08-25;80.29250
2020-08-24;79.25750
2020-08-21;78.77850
2020-08-20;78.8125
2020-08-19;77.23050
2020-08-18;77.78900
2020-08-17;75.81200
2020-08-14;75.23150
2020-08-13;75.83250
2020-08-12;75.36200
2020-08-11;74.027000
2020-08-10;74.84100
2020-08-07;74.91850
2020-08-06;75.24750
2020-08-05;73.95450
2020-08-04;73.66500
2020-08-03;74.13800
2020-07-31;74.39750
2020-07-30;76.91850
2020-07-29;76.17550
2020-07-28;75.18250
2020-07-27;76.47150
2020-07-24;75.41050
2020-07-23;75.83750
2020-07-22;78.24250
2020-07-21;77.79600
2020-07-20;78.19200
2020-07-17;75.84250
2020-07-16;75.74600
2020-07-15;75.84400
2020-07-14;76.042999
2020-07-13;75.61150
2020-07-10;76.95050
2020-07-09;75.93300
2020-07-08;75.18000
2020-07-07;74.49600
2020-07-06;74.98250
2020-07-02;73.49650
2020-07-01;72.099998
2020-06-30;70.90250
2020-06-29;69.85850
2020-06-26;68.12700
2020-06-25;72.055000
2020-06-24;71.63500
2020-06-23;73.19900
2020-06-22;72.53300
2020-06-19;71.23200
2020-06-18;71.70600
2020-06-17;72.62700
2020-06-16;72.32350
2020-06-15;71.037003
2020-06-12;70.64600
2020-06-11;70.095001
2020-06-10;73.23500
2020-06-09;72.60400
2020-06-08;72.40200
2020-06-05;72.00099945
2020-06-04;70.71500
2020-06-03;71.96250
2020-06-02;72.11550
2020-06-01;71.74350
2020-05-29;71.67600
2020-05-28;70.91200
2020-05-27;71.014000
2020-05-26;71.068497
2020-05-22;70.66200
2020-05-21;70.33750
2020-05-20;70.45800
2020-05-19;68.72000
2020-05-18;69.25900
2020-05-15;68.65300
2020-05-14;67.84300
2020-05-13;67.41650
2020-05-12;68.75900
2020-05-11;70.17950
2020-05-08;69.21700
2020-05-07;68.46400
2020-05-06;67.27150
2020-05-05;67.45100
2020-05-04;66.14500
2020-05-01;65.86600
2020-04-30;67.33500
2020-04-29;67.10900
2020-04-28;61.62950
2020-04-27;63.54300
2020-04-24;63.83000
2020-04-23;63.55850
2020-04-22;62.92050
2020-04-21;60.60800
2020-04-20;63.057499
2020-04-17;63.95000
2020-04-16;62.87150
2020-04-15;62.86500
2020-04-14;63.26150
2020-04-13;60.52050
2020-04-09;60.32850
2020-04-08;60.35000
2020-04-07;59.12800
2020-04-06;59.15950
2020-04-03;54.63500
2020-04-02;55.85150
2020-04-01;55.10500
2020-03-31;58.097500
2020-03-30;57.31550
2020-03-27;55.51300
2020-03-26;58.14600
2020-03-25;55.081001
2020-03-24;56.50050
2020-03-23;52.70650
2020-03-20;53.41050
2020-03-19;55.58350
2020-03-18;54.55950
2020-03-17;55.90300
2020-03-16;53.65000
2020-03-13;60.71350
2020-03-12;55.57750
2020-03-11;60.54500
2020-03-10;63.75850
2020-03-09;60.78950
2020-03-06;64.78700
2020-03-05;65.73800
2020-03-04;69.080002
2020-03-03;66.88600
2020-03-02;69.31600
2020-02-28;66.96250
2020-02-27;65.74750
2020-02-26;69.52350
2020-02-25;69.31600
2020-02-24;70.99300
2020-02-21;74.17300
2020-02-20;75.84950
2020-02-19;76.24350
2020-02-18;75.97200
2020-02-14;75.93650
2020-02-13;75.66950
2020-02-12;75.93150
2020-02-11;75.50300
2020-02-10;75.43300
2020-02-07;73.95550
2020-02-06;73.79850
2020-02-05;72.30250
2020-02-04;72.27050
2020-02-03;74.13000
2020-01-31;71.63900
2020-01-30;72.71250
2020-01-29;72.83500
2020-01-28;72.52500
2020-01-27;71.58650
2020-01-24;73.30850
2020-01-23;74.23450
2020-01-22;74.19350
2020-01-21;74.11250
2020-01-17;73.97600
2020-01-16;72.50800
2020-01-15;71.96000
2020-01-14;71.52950
2020-01-13;72.0015030
2020-01-10;71.44800
2020-01-09;70.98950
2020-01-08;70.25200
2020-01-07;69.75550
2020-01-06;69.89050
2020-01-03;68.075996
2020-01-02;68.43400
2019-12-31;66.96950
2019-12-30;66.98550
2019-12-27;67.73200
2019-12-26;68.12350
2019-12-24;67.22150
2019-12-23;67.53150
2019-12-20;67.56100
2019-12-19;67.82200
2019-12-18;67.59550
2019-12-17;67.74450
2019-12-16;68.035004
2019-12-13;67.34350
2019-12-12;67.42450
2019-12-11;67.21250
2019-12-10;67.14450
2019-12-09;67.14950
2019-12-06;66.96950
2019-12-05;66.34800
2019-12-04;65.94700
2019-12-03;64.73700
2019-12-02;64.44300
2019-11-29;65.20450
2019-11-27;65.60650
2019-11-26;65.65000
2019-11-25;65.28200
2019-11-22;64.68350
2019-11-21;65.0070038
2019-11-20;65.093002
2019-11-19;65.62950
2019-11-18;65.99200
2019-11-15;66.67700
2019-11-14;65.45750
2019-11-13;64.80900
2019-11-12;64.86050
2019-11-11;64.91400
2019-11-08;65.45000
2019-11-07;65.34700
2019-11-06;64.55050
2019-11-05;64.57200
2019-11-04;64.48050
2019-11-01;63.61250
2019-10-31;62.94000
2019-10-30;63.035000
2019-10-29;63.033001
2019-10-28;64.44900
2019-10-25;63.21500
2019-10-24;62.95550
2019-10-23;62.88150
2019-10-22;62.060001
2019-10-21;62.21400
2019-10-18;62.22050
2019-10-17;62.64000
2019-10-16;62.15000
2019-10-15;62.11200
2019-10-14;60.88850
2019-10-11;60.78550
2019-10-10;60.47350
2019-10-09;60.12000
2019-10-08;59.50650
2019-10-07;60.41250
2019-10-04;60.54800
2019-10-03;59.47150
2019-10-02;58.89600
2019-10-01;60.30000
2019-09-30;61.056999
2019-09-27;61.29750
2019-09-26;62.11450
2019-09-25;62.29700
2019-09-24;60.91650
2019-09-23;61.73450
2019-09-20;61.49200
2019-09-19;61.9375
2019-09-18;61.63250
2019-09-17;61.49400
2019-09-16;61.58150
2019-09-13;62.0014992
2019-09-12;61.74850
2019-09-11;61
2019-09-10;60.28500
2019-09-09;60.26350
2019-09-06;60.31600
2019-09-05;60.60950
2019-09-04;59.11350
2019-09-03;58.47750
2019-08-30;59.52650
2019-08-29;59.71200
2019-08-28;58.6875
2019-08-27;58.54100
2019-08-26;58.55900
2019-08-23;57.67900
2019-08-22;59.57600
2019-08-21;59.57900
2019-08-20;59.17650
2019-08-19;60.021999
2019-08-16;58.96050
2019-08-15;58.46600
2019-08-14;58.21250
2019-08-13;59.83650
2019-08-12;58.72500
2019-08-09;59.44500
2019-08-08;60.30950
2019-08-07;58.79550
2019-08-06;58.55400
2019-08-05;57.73750
2019-08-02;59.81600
2019-08-01;60.58900
2019-07-31;60.91000
2019-07-30;61.40000
2019-07-29;62.091999
2019-07-26;62.26100
2019-07-25;56.79700
2019-07-24;56.98650
2019-07-23;57.40250
2019-07-22;56.96050
2019-07-19;56.57750
2019-07-18;57.36200
2019-07-17;57.33700
2019-07-16;57.67300
2019-07-15;57.52550
2019-07-12;57.26700
2019-07-11;57.20400
2019-07-10;57.045502
2019-07-09;56.21450
2019-07-08;55.83950
2019-07-05;56.63350
2019-07-03;56.14950
2019-07-02;55.63000
2019-07-01;55
2019-06-28;54.14000
2019-06-27;53.83150
2019-06-26;54.015999
2019-06-25;54.37900
2019-06-24;55.83500
2019-06-21;56.26850
2019-06-20;55.66000
2019-06-19;55.22550
2019-06-18;55.26200
2019-06-17;54.69450
2019-06-14;54.31500
2019-06-13;54.55050
2019-06-12;53.95500
2019-06-11;54.051998
2019-06-10;54.13800
2019-06-07;53.41850
2019-06-06;52.38800
2019-06-05;52.23200
2019-06-04;52.72450
2019-06-03;51.93700
2019-05-31;55.32500
2019-05-30;56.070499
2019-05-29;55.99700
2019-05-28;56.97800
2019-05-24;56.93050
2019-05-23;57.26700
2019-05-22;57.79250
2019-05-21;57.72200
2019-05-20;57.23300
2019-05-17;58.43900
2019-05-16;59.22500
2019-05-15;58.54000
2019-05-14;56.24300
2019-05-13;56.82950
2019-05-10;58.38200
2019-05-09;58.39850
2019-05-08;58.53900
2019-05-07;58.94300
2019-05-06;59.67300
2019-05-03;59.47750
2019-05-02;58.32550
2019-05-01;58.66600
2019-04-30;59.94800
2019-04-29;64.81000
2019-04-26;63.87100
2019-04-25;63.36700
2019-04-24;63.0024986
2019-04-23;63.52950
2019-04-22;62.68800
2019-04-18;62.073502
2019-04-17;62.0070000
2019-04-16;61.59550
2019-04-15;61.32650
2019-04-12;61.13650
2019-04-11;60.47950
2019-04-10;60.32250
2019-04-09;60.13450
2019-04-08;60.41400
2019-04-05;60.57250
2019-04-04;60.97250
2019-04-03;60.54050
2019-04-02;60.27700
2019-04-01;59.94900
2019-03-29;58.84450
2019-03-28;58.61350
2019-03-27;58.90050
2019-03-26;59.49200
2019-03-25;59.86900
2019-03-22;60.38250
2019-03-21;61.80650
2019-03-20;61.32150
2019-03-19;60.12300
2019-03-18;59.42750
2019-03-15;59.51500
2019-03-14;59.62650
2019-03-13;59.95300
2019-03-12;59.86250
2019-03-11;58.96300
2019-03-08;57.49850
2019-03-07;57.54250
2019-03-06;58.24700
2019-03-05;58.45950
2019-03-04;57.67100
2019-03-01;57.42600
2019-02-28;56.32750
2019-02-27;56.14450
2019-02-26;56.10050
2019-02-25;55.86650
2019-02-22;55.82800
2019-02-21;55.21050
2019-02-20;56.029499
2019-02-19;56.32550
2019-02-15;55.98150
2019-02-14;56.46000
2019-02-13;56.43150
2019-02-12;56.37900
2019-02-11;55.10600
2019-02-08;55.11900
2019-02-07;55.29550
2019-02-06;56.14450
2019-02-05;57.59350
2019-02-04;57.070999
2019-02-01;55.93100
2019-01-31;56.29450
2019-01-30;54.89950
2019-01-29;53.50300
2019-01-28;53.99300
2019-01-25;55.075500
2019-01-24;54.20000
2019-01-23;54.22050
2019-01-22;53.93150
2019-01-18;55.36500
2019-01-17;54.95600
2019-01-16;54.47550
2019-01-15;54.32550
2019-01-14;52.57550
2019-01-11;53.22350
2019-01-10;53.94150
2019-01-09;54.082500
2019-01-08;54.26850
2019-01-07;53.79600
2019-01-04;53.90350
2019-01-03;51.27350
2019-01-02;52.73400
2018-12-31;52.24800
2018-12-28;52.33400
2018-12-27;52.64500
2018-12-26;52.39250
2018-12-24;49.23350
2018-12-21;49.5625
2018-12-20;51.17900
2018-12-19;51.77300
2018-12-18;52.17050
2018-12-17;51.28250
2018-12-14;52.58550
2018-12-13;53.67700
2018-12-12;53.68650
2018-12-11;53.082500
2018-12-10;52.65900
2018-12-07;52.32900
2018-12-06;53.90400
2018-12-04;53.12350
2018-12-03;55.81800
2018-11-30;55.48250
2018-11-29;54.72900
2018-11-28;54.58950
2018-11-27;52.61400
2018-11-26;52.79700
2018-11-23;51.50500
2018-11-21;52.17150
2018-11-20;51.52250
2018-11-19;51.37100
2018-11-16;53.41350
2018-11-15;53.55250
2018-11-14;52.72900
2018-11-13;52.39850
2018-11-12;52.46800
2018-11-09;53.85100
2018-11-08;54.73150
2018-11-07;55.41200
2018-11-06;53.47850
2018-11-05;52.78650
2018-11-02;53.57450
2018-11-01;54.29900
2018-10-31;54.52900
2018-10-30;52.47550
2018-10-29;51.73650
2018-10-26;54.1875
2018-10-25;55.17950
2018-10-24;52.85600
2018-10-23;55.74550
2018-10-22;55.56850
2018-10-19;55.25900
2018-10-18;54.89550
2018-10-17;56.37950
2018-10-16;56.65400
2018-10-15;55.12200
2018-10-12;56.027000
2018-10-11;54.53700
2018-10-10;54.60800
2018-10-09;57.25850
2018-10-08;57.79600
2018-10-05;58.39150
2018-10-04;58.85350
2018-10-03;60.57650
2018-10-02;60.38200
2018-10-01;60.42650
2018-09-28;60.35400
2018-09-27;60.36800
2018-09-26;59.70300
2018-09-25;59.69450
2018-09-24;58.97800
2018-09-21;58.60600
2018-09-20;59.57850
2018-09-19;58.71350
2018-09-18;58.35550
2018-09-17;57.99150
2018-09-14;58.89900
2018-09-13;59.10700
2018-09-12;58.58000
2018-09-11;59.49950
2018-09-10;58.75300
2018-09-07;58.87950
2018-09-06;59.19950
2018-09-05;59.95500
2018-09-04;60.56550
2018-08-31;61.59000
2018-08-30;62.72200
2018-08-29;63.23250
2018-08-28;62.29300
2018-08-27;62.81350
2018-08-24;61.83750
2018-08-23;61.057999
2018-08-22;61.087502
2018-08-21;60.87050
2018-08-20;61.097500
2018-08-17;60.79250
2018-08-16;61.20300
2018-08-15;61.61100
2018-08-14;62.90700
2018-08-13;62.43200
2018-08-10;62.62550
2018-08-09;63.22300
2018-08-08;63.066502
2018-08-07;62.79200
2018-08-06;61.88350
2018-08-03;61.90800
2018-08-02;62.056499
2018-08-01;61.64950
2018-07-31;61.36100
2018-07-30;61.50200
2018-07-27;62.64450
2018-07-26;64.27500
2018-07-25;63.79700
2018-07-24;62.90750
2018-07-23;60.55000
2018-07-20;59.89400
2018-07-19;59.95500
2018-07-18;60.64550
2018-07-17;60.65400
2018-07-16;59.82550
2018-07-13;60.22100
2018-07-12;60.063000
2018-07-11;58.57300
2018-07-10;58.35700
2018-07-09;58.36400
2018-07-06;57.75400
2018-07-05;57.064499
2018-07-03;55.81400
2018-07-02;57.10550
2018-06-29;56.45950
2018-06-28;56.33900
2018-06-27;55.84700
2018-06-26;56.63100
2018-06-25;56.96400
2018-06-22;58.46450
2018-06-21;58.47200
2018-06-20;59.20350
2018-06-19;58.93450
2018-06-18;59.17900
2018-06-15;57.96350
2018-06-14;58.0055008
2018-06-13;57.21150
2018-06-12;57.40950
2018-06-11;57.044998
2018-06-08;56.63550
2018-06-07;56.72100
2018-06-06;57.34750
2018-06-05;57.55100
2018-06-04;57.65200
2018-06-01;56.75
2018-05-31;55
2018-05-30;53.87350
2018-05-29;53.40350
2018-05-25;54.20400
2018-05-24;54.27250
2018-05-23;54.29800
2018-05-22;53.76550
2018-05-21;54.20050
2018-05-18;53.48200
2018-05-17;54.063000
2018-05-16;54.20450
2018-05-15;54.24350
2018-05-14;55.33000
2018-05-11;55.16900
2018-05-10;55.27350
2018-05-09;54.44750
2018-05-08;52.92950
2018-05-07;52.97300
2018-05-04;52.55000
2018-05-03;51.31500
2018-05-02;51.30250
2018-05-01;52.037498
2018-04-30;50.92900
2018-04-27;51.57250
2018-04-26;52.16550
2018-04-25;51.14950
2018-04-24;51.13200
2018-04-23;53.69050
2018-04-20;53.86600
2018-04-19;54.47250
2018-04-18;53.76950
2018-04-17;53.96800
2018-04-16;52.30500
2018-04-13;51.80200
2018-04-12;51.86450
2018-04-11;51.25300
2018-04-10;51.82500
2018-04-09;51.0045013
2018-04-06;50.49750
2018-04-05;51.63200
2018-04-04;51.48550
2018-04-03;50.93400
2018-04-02;50.63150
2018-03-29;51.85700
2018-03-28;50.25900
2018-03-27;50.34700
2018-03-26;52.70450
2018-03-23;51.32750
2018-03-22;52.65750
2018-03-21;54.70000
2018-03-20;54.79000
2018-03-19;55.0035019
2018-03-16;56.72100
2018-03-15;57.53050
2018-03-14;57.44450
2018-03-13;56.99550
2018-03-12;58.29650
2018-03-09;58.042000
2018-03-08;56.46900
2018-03-07;55.75200
2018-03-06;55.044998
2018-03-05;54.73800
2018-03-02;54.20700
2018-03-01;53.57050
2018-02-28;55.19600
2018-02-27;55.87550
2018-02-26;57.18500
2018-02-23;56.40450
2018-02-22;55.49500
2018-02-21;55.6875
2018-02-20;55.17950
2018-02-16;54.77500
2018-02-15;54.56800
2018-02-14;53.63500
2018-02-13;52.70700
2018-02-12;52.72800
2018-02-09;52.31350
2018-02-08;50.38550
2018-02-07;52.77050
2018-02-06;54.22150
2018-02-05;53.11950
2018-02-02;55.96000
2018-02-01;59.079498
2018-01-31;59.11100
2018-01-30;58.86850
2018-01-29;59.32400
2018-01-26;59.37800
2018-01-25;59.10700
2018-01-24;58.56450
2018-01-23;58.80850
2018-01-22;58.20800
2018-01-19;57.17500
2018-01-18;56.79850
2018-01-17;56.95500
2018-01-16;56.53500
2018-01-12;56.53250
2018-01-11;55.60250
2018-01-10;55.50700
2018-01-09;55.63950
2018-01-08;55.71050
2018-01-05;55.51450
2018-01-04;54.78800
2018-01-03;54.57600
2018-01-02;53.66050
2017-12-29;52.67000
2017-12-28;52.79750
2017-12-27;53.0099983
2017-12-26;53.29250
2017-12-22;53.44300
2017-12-21;53.54250
2017-12-20;53.67800
2017-12-19;53.98900
2017-12-18;54.25450
2017-12-15;53.60000
2017-12-14;52.87350
2017-12-13;52.56950
2017-12-12;52.43850
2017-12-11;52.59850
2017-12-08;52.46900
2017-12-07;52.22850
2017-12-06;51.63600
2017-12-05;50.98000
2017-12-04;50.59350
2017-12-01;51.25350
2017-11-30;51.80850
2017-11-29;51.86900
2017-11-28;53.16450
2017-11-27;53.60050
2017-11-24;52.82600
2017-11-22;52.59600
2017-11-21;52.51500
2017-11-20;51.73300
2017-11-17;51.79450
2017-11-16;52.42350
2017-11-15;51.82050
2017-11-14;52.082001
2017-11-13;52.060001
2017-11-10;52.20750
2017-11-09;52.38600
2017-11-08;52.91450
2017-11-07;52.61950
2017-11-06;52.13400
2017-11-03;52.49950
2017-11-02;52.14850
2017-11-01;52.13000
2017-10-31;51.65200
2017-10-30;51.65650
2017-10-27;51.68350
2017-10-26;49.57100
2017-10-25;49.57300
2017-10-24;49.42450
2017-10-23;49.27700
2017-10-20;50.25350
2017-10-19;50.091999
2017-10-18;50.63700
2017-10-17;50.55000
2017-10-16;50.46750
2017-10-13;50.39350
2017-10-12;50.28250
2017-10-11;50.28250
2017-10-10;49.39000
2017-10-09;49.61550
2017-10-06;49.68200
2017-10-05;49.25950
2017-10-04;48.33900
2017-10-03;48.60400
2017-10-02;48.37350
2017-09-29;48.68600
2017-09-28;48.24050
2017-09-27;47.99500
2017-09-26;46.87150
2017-09-25;46.71400
2017-09-22;47.16300
2017-09-21;47.37750
2017-09-20;47.37700
2017-09-19;46.84300
2017-09-18;46.48750
2017-09-15;46.76450
2017-09-14;47.0065002
2017-09-13;47.52200
2017-09-12;47.33250
2017-09-11;47.16450
2017-09-08;47.070499
2017-09-07;47.49450
2017-09-06;47.10100
2017-09-05;47.074001
2017-09-01;47.59950
2017-08-31;47.76200
2017-08-30;47.18150
2017-08-29;46.78750
2017-08-28;46.40650
2017-08-25;46.52500
2017-08-24;46.84450
2017-08-23;47.12900
2017-08-22;47.020000
2017-08-21;46.043499
2017-08-18;46.30900
2017-08-17;46.38300
2017-08-16;47.21350
2017-08-15;46.90400
2017-08-14;46.94650
2017-08-11;46.50450
2017-08-10;46.17950
2017-08-09;47.0040016
2017-08-08;47.20950
2017-08-07;47.28750
2017-08-04;47.28950
2017-08-03;47.014999
2017-08-02;47.38200
2017-08-01;47.32800
2017-07-31;47.27500
2017-07-28;47.91650
2017-07-27;47.62550
2017-07-26;48.26550
2017-07-25;48.45150
2017-07-24;49.91550
2017-07-21;49.69200
2017-07-20;49.60950
2017-07-19;49.63850
2017-07-18;49.34750
2017-07-17;48.79800
2017-07-14;48.84550
2017-07-13;48.44250
2017-07-12;48.38300
2017-07-11;47.67650
2017-07-10;47.55000
2017-07-07;47.040501
2017-07-06;46.38450
2017-07-05;46.61300
2017-07-03;45.97300
2017-06-30;46.48400
2017-06-29;46.89100
2017-06-28;48.050499
2017-06-27;47.40450
2017-06-26;48.60450
2017-06-23;49.30450
2017-06-22;48.83100
2017-06-21;48.92950
2017-06-20;48.44950
2017-06-19;48.76100
2017-06-16;47.93100
2017-06-15;48.0089989
2017-06-14;48.39650
2017-06-13;48.52500
2017-06-12;48.090500
2017-06-09;48.50600
2017-06-08;50.21400
2017-06-07;50.075001
2017-06-06;49.83400
2017-06-05;50.19400
2017-06-02;49.80600
2017-06-01;49.41450
2017-05-31;49.35450
2017-05-30;49.80850
2017-05-26;49.66350
2017-05-25;49.59300
2017-05-24;48.88050
2017-05-23;48.52750
2017-05-22;48.20350
2017-05-19;47.73250
2017-05-18;47.52500
2017-05-17;47.10850
2017-05-16;48.23050
2017-05-15;47.96100
2017-05-12;47.75700
2017-05-11;47.79450
2017-05-10;47.74200
2017-05-09;47.83550
2017-05-08;47.93450
2017-05-05;47.51400
2017-05-04;47.73600
2017-05-03;47.42250
2017-05-02;46.85450
2017-05-01;46.64100
2017-04-28;46.22600
2017-04-27;44.57200
2017-04-26;44.45700
2017-04-25;44.44200
2017-04-24;43.94650
2017-04-21;42.94750
2017-04-20;43.0040016
2017-04-19;42.82550
2017-04-18;42.69950
2017-04-17;42.75650
2017-04-13;42.0089989
2017-04-12;42.073002
2017-04-11;41.99400
2017-04-10;42.084999
2017-04-07;42.10500
2017-04-06;42.25500
2017-04-05;42.44550
2017-04-04;42.62850
2017-04-03;42.83750
2017-03-31;42.39000
2017-03-30;42.47400
2017-03-29;42.49350
2017-03-28;42.031502
2017-03-27;41.92550
2017-03-24;41.75700
2017-03-23;41.98250
2017-03-22;42.49000
2017-03-21;42.50700
2017-03-20;43.39550
2017-03-17;43.61850
2017-03-16;43.5
2017-03-15;43.41950
2017-03-14;43.29550
2017-03-13;43.22900
2017-03-10;43.070499
2017-03-09;42.89200
2017-03-08;42.68200
2017-03-07;42.55750
2017-03-06;42.36350
2017-03-03;42.45400
2017-03-02;42.49250
2017-03-01;42.83750
2017-02-28;42.24650
2017-02-27;42.48350
2017-02-24;42.39050
2017-02-23;42.55000
2017-02-22;42.56800
2017-02-21;42.46350
2017-02-17;42.32750
2017-02-16;42.10850
2017-02-15;41.86600
2017-02-14;42.0014992
2017-02-13;41.94800
2017-02-10;41.74250
2017-02-09;41.50300
2017-02-08;41.49400
2017-02-07;41.46150
2017-02-06;41.081001
2017-02-03;41.0065002
2017-02-02;40.91300
2017-02-01;40.76200
2017-01-31;41.0094986
2017-01-30;41.19150
2017-01-27;42.25150
2017-01-26;42.84900
2017-01-25;42.92250
2017-01-24;42.47650
2017-01-23;42.22150
2017-01-20;41.40850
2017-01-19;41.21850
2017-01-18;41.45100
2017-01-17;41.37300
2017-01-13;41.54700
2017-01-12;41.47650
2017-01-11;41.49300
2017-01-10;41.30050
2017-01-09;41.35900
2017-01-06;41.26050
2017-01-05;40.65100
2017-01-04;40.38850
2017-01-03;40.40050
2016-12-30;39.62250
2016-12-29;40.14400
2016-12-28;40.22850
2016-12-27;40.49650
2016-12-23;40.39000
2016-12-22;40.48400
2016-12-21;40.61000
2016-12-20;40.76000
2016-12-19;40.625
2016-12-16;40.49200
2016-12-15;40.78250
2016-12-14;40.89450
2016-12-13;40.76700
2016-12-12;40.39500
2016-12-09;40.47250
2016-12-08;39.75850
2016-12-07;39.57350
2016-12-06;38.80900
2016-12-05;38.91100
2016-12-02;38.22300
2016-12-01;38.21650
2016-11-30;38.79400
2016-11-29;39.47200
2016-11-28;39.28950
2016-11-25;39.011501
2016-11-23;38.95000
2016-11-22;39.25
2016-11-21;39.24000
2016-11-18;38.79850
2016-11-17;39.30800
2016-11-16;38.99900
2016-11-15;38.75800
2016-11-14;37.66100
2016-11-11;38.58750
2016-11-10;39.014500
2016-11-09;40.27950
2016-11-08;40.59900
2016-11-07;40.10150
2016-11-04;39.055000
2016-11-03;39.10950
2016-11-02;39.42100
2016-11-01;40.27400
2016-10-31;40.49500
2016-10-28;40.97800
2016-10-27;40.86750
2016-10-26;41.10500
2016-10-25;41.42750
2016-10-24;41.78700
2016-10-21;41.20300
2016-10-20;41.081501
2016-10-19;41.34200
2016-10-18;41.074501
2016-10-17;40.34200
2016-10-14;40.23000
2016-10-13;40.20400
2016-10-12;40.58850
2016-10-11;40.47850
2016-10-10;40.70850
2016-10-07;40.035500
2016-10-06;40.15400
2016-10-05;40.061501
2016-10-04;40.13950
2016-10-03;40.019001
2016-09-30;40.20300
2016-09-29;40.13200
2016-09-28;40.50300
2016-09-27;40.53650
2016-09-26;40.13250
2016-09-23;40.74800
2016-09-22;40.79750
2016-09-21;40.25150
2016-09-20;39.98900
2016-09-19;39.76950
2016-09-16;39.89850
2016-09-15;40.061501
2016-09-14;39.52300
2016-09-13;39.43600
2016-09-12;39.94100
2016-09-09;39.42400
2016-09-08;40.14200
2016-09-07;40.39950
2016-09-06;40.40100
2016-09-02;39.84350
2016-09-01;39.57000
2016-08-31;39.49250
2016-08-30;39.59600
2016-08-29;39.79100
2016-08-26;39.66100
2016-08-25;39.56500
2016-08-24;39.68000
2016-08-23;39.82950
2016-08-22;39.84750
2016-08-19;39.98250
2016-08-18;40.13750
2016-08-17;40.27100
2016-08-16;40.059502
2016-08-15;40.29800
2016-08-12;40.35250
2016-08-11;40.41000
2016-08-10;40.42450
2016-08-09;40.37400
2016-08-08;40.26150
2016-08-05;40.34650
2016-08-04;39.86250
2016-08-03;39.94600
2016-08-02;40.0060005
2016-08-01;40.047001
2016-07-29;39.56700
2016-07-28;38.29200
2016-07-27;38.098499
2016-07-26;37.88250
2016-07-25;37.87600
2016-07-22;37.96400
2016-07-21;37.72050
2016-07-20;37.85400
2016-07-19;37.67050
2016-07-18;37.66000
2016-07-15;36.78150
